ID_USER,GENERO,MONTO,FECHA,HORA,ESTABLECIMIENTO,CIUDAD,TIPO_TC,LINEA_TC,INTERES_TC,STATUS_TXN,IS_PRIME,DCTO,CASHBACK,FRAUDE,DIA_DE_LA_SEMANA,MODEL,DEVICE_SCORE,OS
9,F,253.3271473,2020-01-14,8,MPago,,Fsica,62000,45,Aceptada,False,0.0,2.533271473,1,Tuesday,2020,1,WEB
9,F,18.47114828,2020-01-16,12,,,Virtual,62000,45,Rechazada,False,0.0,0.369422966,0,Thursday,2020,1,ANDROID
9,F,637.9485516,2020-01-17,18,,,Fsica,62000,45,En proceso,False,0.0,6.379485516,0,Friday,2020,5,WEB
9,F,449.2023715,2020-01-07,18,Super,,Virtual,62000,45,Aceptada,False,0.0,8.98404743,0,Tuesday,2020,3,","
9,F,586.507627,2020-01-18,16,MPago,,Virtual,62000,45,Aceptada,False,58.6507627,10.55713729,0,Saturday,2020,1,%%
9,F,9.490079551,2020-01-07,7,MPago,,Fsica,62000,45,Rechazada,False,0.949007955,0.085410716,0,Tuesday,2020,4,ANDROID
10,M,723.5893626,2020-01-12,17,Restaurante,Monterrey,Fsica,44000,42,Aceptada,False,0.0,7.235893626,0,Sunday,2020,3,","
10,M,784.7254218,2020-01-18,21,Abarrotes,Monterrey,Virtual,44000,42,En proceso,False,0.0,15.69450844,0,Saturday,2020,2,ANDROID
12,M,188.4987298,2020-01-14,9,Farmacia,Monterrey,Fsica,64000,45,Aceptada,False,18.84987298,1.696488568,0,Tuesday,2020,3,ANDROID
12,M,169.384236,2020-01-03,17,Restaurante,Monterrey,Fsica,64000,45,Rechazada,False,0.0,1.69384236,0,Friday,2020,2,","
12,M,314.8805156,2020-01-10,12,Abarrotes,Monterrey,Fsica,64000,45,Aceptada,False,31.48805156,2.833924641,0,Friday,2020,5,","
13,--,972.6180779,2020-01-02,10,,Merida,Virtual,34000,48,Aceptada,True,0.0,19.45236156,0,Thursday,2020,2,%%
13,--,294.9425164,2020-01-12,16,,Merida,Fsica,34000,48,Aceptada,True,29.49425164,2.654482648,0,Sunday,2020,4,%%
13,--,276.9087653,2020-01-17,5,Super,Merida,Fsica,34000,48,En proceso,True,0.0,2.769087653,0,Friday,2020,3,ANDROID
13,--,534.3527573,2020-01-13,23,,Merida,Virtual,34000,48,Aceptada,True,106.8705515,8.549644116,0,Monday,2020,5,ANDROID
14,M,499.9110127,2020-01-06,15,,Toluca,Fsica,67000,35,Aceptada,False,0.0,4.999110127,0,Monday,2020,5,%%
14,M,236.8562229,2020-01-03,1,Farmacia,Toluca,Fsica,67000,35,Aceptada,False,0.0,2.368562229,0,Friday,2020,4,","
14,M,19.78947623,2020-01-04,16,,Toluca,Fsica,67000,35,Aceptada,False,0.0,0.197894762,1,Saturday,2020,5,ANDROID
14,M,634.1325603,2020-01-20,3,Farmacia,Toluca,Virtual,67000,35,Aceptada,False,0.0,12.68265121,0,Monday,2020,4,","
14,M,823.0559347,2020-01-09,9,Restaurante,Toluca,Fsica,67000,35,Aceptada,False,82.30559347,7.407503413,0,Thursday,2020,2,%%
14,M,82.67100295,2020-01-03,1,Farmacia,Toluca,Virtual,67000,35,Aceptada,False,8.267100295,1.488078053,0,Friday,2020,2,ANDROID
14,M,499.3875434,2020-01-08,5,,Toluca,Virtual,67000,35,Aceptada,False,0.0,9.987750869,0,Wednesday,2020,5,WEB
14,M,409.5437679,2020-01-07,14,MPago,Toluca,Virtual,67000,35,Aceptada,False,40.95437679,7.371787822,0,Tuesday,2020,4,%%
14,M,702.8178848,2020-01-17,8,,Toluca,Fsica,67000,35,Aceptada,False,70.28178848,6.325360963,0,Friday,2020,1,WEB
14,M,55.96940082,2020-01-12,19,Farmacia,Toluca,Fsica,67000,35,En proceso,False,0.0,0.559694008,0,Sunday,2020,1,ANDROID
15,M,133.4416696,2020-01-12,5,Super,Toluca,Virtual,87000,43,Aceptada,False,13.34416696,2.401950053,0,Sunday,2020,1,","
15,M,100.2492617,2020-01-16,21,Abarrotes,Toluca,Fsica,87000,43,En proceso,False,0.0,1.002492617,0,Thursday,2020,2,ANDROID
15,M,332.6512343,2020-01-02,6,,Toluca,Fsica,87000,43,Aceptada,False,0.0,3.326512343,0,Thursday,2020,5,%%
15,M,906.7733692,2020-01-05,23,Restaurante,Toluca,Virtual,87000,43,En proceso,False,90.67733692,16.32192065,0,Sunday,2020,5,WEB
15,M,627.4017008,2020-01-09,7,Super,Toluca,Fsica,87000,43,Rechazada,False,0.0,6.274017008,0,Thursday,2020,1,ANDROID
15,M,421.1706331,2020-01-22,21,Abarrotes,Toluca,Virtual,87000,43,En proceso,False,0.0,8.423412662,0,Wednesday,2020,1,WEB
15,M,707.3573677,2020-01-22,19,,Toluca,Fsica,87000,43,Aceptada,False,0.0,7.073573677,0,Wednesday,2020,1,","
16,M,712.1848213,2020-01-09,14,,,Fsica,67000,46,Aceptada,False,71.21848213,6.409663392,0,Thursday,2020,3,ANDROID
16,M,479.6308898,2020-01-07,9,Super,,Virtual,67000,46,En proceso,False,47.96308898,8.633356016,0,Tuesday,2020,1,WEB
16,M,708.4591551,2020-01-05,14,MPago,,Fsica,67000,46,En proceso,False,0.0,7.084591551,0,Sunday,2020,2,","
17,M,857.1079772,2020-01-13,19,,Guadalajara,Fsica,76000,49,Aceptada,False,85.71079772,7.713971795,0,Monday,2020,4,WEB
19,F,616.7447328,2020-01-17,6,Abarrotes,,Fsica,28000,42,Rechazada,False,123.3489466,4.933957863,0,Friday,2020,4,%%
19,F,880.4489825,2020-01-09,3,,,Fsica,28000,42,Aceptada,False,0.0,8.804489825,0,Thursday,2020,1,%%
19,F,60.7585501,2020-01-19,11,Super,,Virtual,28000,42,En proceso,False,6.07585501,1.093653902,0,Sunday,2020,1,","
19,F,105.0649153,2020-01-08,11,Restaurante,,Virtual,28000,42,Aceptada,False,10.50649153,1.891168476,0,Wednesday,2020,1,ANDROID
19,F,566.7673933,2020-01-15,1,Farmacia,,Fsica,28000,42,Aceptada,False,0.0,5.667673933,0,Wednesday,2020,4,WEB
19,F,588.0450688,2020-01-22,5,Super,,Fsica,28000,42,Aceptada,False,0.0,5.880450688,0,Wednesday,2020,1,%%
19,F,619.0278896,2020-01-07,4,Abarrotes,,Virtual,28000,42,Aceptada,False,0.0,12.38055779,0,Tuesday,2020,1,","
19,F,837.7639764,2020-01-21,7,Farmacia,,Virtual,28000,42,En proceso,False,0.0,16.75527953,0,Tuesday,2020,3,WEB
19,F,997.1287346,2020-01-11,17,,,Fsica,28000,42,En proceso,False,99.71287346,8.974158612,0,Saturday,2020,4,WEB
19,F,705.4628872,2020-01-22,9,,,Fsica,28000,42,Aceptada,False,70.54628872,6.349165985,1,Wednesday,2020,4,","
20,F,635.4846958,2020-01-21,21,Restaurante,,Fsica,27000,46,Aceptada,True,0.0,6.354846958,0,Tuesday,2020,1,ANDROID
20,F,684.8545824,2020-01-03,4,MPago,,Fsica,27000,46,En proceso,True,0.0,6.848545824,0,Friday,2020,2,%%
20,F,345.2404467,2020-01-19,12,,,Fsica,27000,46,Aceptada,True,0.0,3.452404467,0,Sunday,2020,2,","
21,M,34.65845211,2020-01-06,23,Super,Monterrey,Fsica,99000,45,Aceptada,False,3.465845211,0.311926069,0,Monday,2020,4,%%
21,M,866.2378496,2020-01-20,14,Farmacia,Monterrey,Virtual,99000,45,Aceptada,False,86.62378496,15.59228129,0,Monday,2020,2,ANDROID
21,M,972.9337878,2020-01-09,23,Abarrotes,Monterrey,Fsica,99000,45,Aceptada,False,0.0,9.729337878,0,Thursday,2020,5,WEB
22,M,631.8958296,2020-01-06,3,,Merida,Fsica,73000,40,Rechazada,False,63.18958296,5.687062466,0,Monday,2020,5,","
22,M,976.3313818,2020-01-09,21,Farmacia,Merida,Virtual,73000,40,En proceso,False,0.0,19.52662764,0,Thursday,2020,4,%%
22,M,662.6060306,2020-01-09,16,,Merida,Fsica,73000,40,Aceptada,False,0.0,6.626060306,0,Thursday,2020,3,ANDROID
22,M,715.2173519,2020-01-06,10,,Merida,Virtual,73000,40,Aceptada,False,71.52173519,12.87391233,0,Monday,2020,2,","
22,M,66.32336839,2020-01-19,22,Abarrotes,Merida,Fsica,73000,40,Aceptada,False,0.0,0.663233684,0,Sunday,2020,1,%%
23,M,692.8823661,2020-01-15,9,Restaurante,Monterrey,Fsica,63000,49,Rechazada,False,69.28823661,6.235941295,0,Wednesday,2020,3,%%
23,M,402.7669376,2020-01-07,4,,Monterrey,Fsica,63000,49,Rechazada,False,0.0,4.027669376,0,Tuesday,2020,4,%%
23,M,623.3566392,2020-01-22,10,,Monterrey,Fsica,63000,49,Aceptada,False,62.33566392,5.610209753,0,Wednesday,2020,4,ANDROID
24,M,353.094712,2020-01-09,16,Restaurante,,Virtual,81000,54,En proceso,False,0.0,7.061894241,0,Thursday,2020,2,ANDROID
24,M,79.87989242,2020-01-12,16,,,Virtual,81000,54,Aceptada,False,0.0,1.597597848,0,Sunday,2020,2,WEB
25,M,785.6938166,2020-01-05,14,Abarrotes,,Virtual,27000,62,Aceptada,False,78.56938166,14.1424887,0,Sunday,2020,5,WEB
25,M,752.7473575,2020-01-16,13,,,Virtual,27000,62,Aceptada,False,0.0,15.05494715,0,Thursday,2020,5,","
26,M,639.4574484,2020-01-08,13,Super,Monterrey,Virtual,50000,32,Aceptada,False,63.94574484,11.51023407,0,Wednesday,2020,4,%%
27,F,317.2962767,2020-01-22,13,Farmacia,,Fsica,73000,58,Aceptada,False,0.0,3.172962767,0,Wednesday,2020,2,WEB
27,F,999.3514183,2020-01-03,7,,,Fsica,73000,58,Rechazada,False,0.0,9.993514183,0,Friday,2020,1,ANDROID
27,F,864.24071,2020-01-03,18,,,Virtual,73000,58,Aceptada,False,0.0,17.2848142,0,Friday,2020,1,%%
27,F,861.8657164,2020-01-02,4,Super,,Fsica,73000,58,Aceptada,False,0.0,8.618657164,0,Thursday,2020,1,WEB
27,F,332.1103325,2020-01-07,22,,,Fsica,73000,58,En proceso,False,0.0,3.321103325,0,Tuesday,2020,4,","
27,F,808.0745545,2020-01-07,10,MPago,,Fsica,73000,58,Rechazada,False,0.0,8.080745545,0,Tuesday,2020,3,WEB
27,F,779.0121649,2020-01-09,9,Abarrotes,,Fsica,73000,58,Aceptada,False,77.90121649,7.011109484,0,Thursday,2020,4,%%
27,F,741.7699755,2020-01-05,16,,,Fsica,73000,58,Rechazada,False,0.0,7.417699755,0,Sunday,2020,5,%%
27,F,89.59791528,2020-01-11,19,,,Fsica,73000,58,Aceptada,False,8.959791528,0.806381238,0,Saturday,2020,4,","
27,F,174.1359555,2020-01-18,18,,,Virtual,73000,58,En proceso,False,17.41359555,3.134447198,0,Saturday,2020,3,","
27,F,660.2890394,2020-01-22,17,Farmacia,,Virtual,73000,58,Aceptada,False,66.02890394,11.88520271,0,Wednesday,2020,3,%%
27,F,949.8852539,2020-01-02,12,,,Fsica,73000,58,Aceptada,False,0.0,9.498852539,0,Thursday,2020,4,%%
27,F,78.36063584,2020-01-07,5,Abarrotes,,Fsica,73000,58,En proceso,False,0.0,0.783606358,0,Tuesday,2020,1,","
27,F,58.58122951,2020-01-12,4,,,Fsica,73000,58,Rechazada,False,0.0,0.585812295,0,Sunday,2020,3,","
27,F,351.0335439,2020-01-08,7,Farmacia,,Virtual,73000,58,Aceptada,False,0.0,7.020670877,0,Wednesday,2020,1,ANDROID
27,F,797.5858862,2020-01-06,2,,,Fsica,73000,58,Aceptada,False,0.0,7.975858862,1,Monday,2020,5,","
27,F,39.55001804,2020-01-14,10,Restaurante,,Virtual,73000,58,En proceso,False,0.0,0.791000361,1,Tuesday,2020,3,%%
28,F,648.4516695,2020-01-05,13,,,Virtual,46000,38,Rechazada,True,0.0,12.96903339,0,Sunday,2020,5,ANDROID
28,F,91.5122577,2020-01-14,4,,,Fsica,46000,38,Aceptada,True,0.0,0.915122577,0,Tuesday,2020,5,","
28,F,311.4640855,2020-01-04,16,MPago,,Fsica,46000,38,Rechazada,True,0.0,3.114640855,0,Saturday,2020,5,ANDROID
28,F,979.2473925,2020-01-11,1,MPago,,Fsica,46000,38,Aceptada,True,97.92473925,8.813226532,0,Saturday,2020,3,%%
28,F,501.7734474,2020-01-09,15,,,Virtual,46000,38,Rechazada,True,50.17734474,9.031922052,0,Thursday,2020,4,%%
28,F,421.0491592,2020-01-19,18,,,Fsica,46000,38,Aceptada,True,0.0,4.210491592,0,Sunday,2020,3,ANDROID
28,F,427.1474088,2020-01-11,21,MPago,,Fsica,46000,38,Aceptada,True,0.0,4.271474088,0,Saturday,2020,3,WEB
28,F,747.5624254,2020-01-20,14,,,Virtual,46000,38,Aceptada,True,74.75624254,13.45612366,0,Monday,2020,5,%%
28,F,100.3383057,2020-01-16,19,Restaurante,,Fsica,46000,38,Aceptada,True,0.0,1.003383057,0,Thursday,2020,4,WEB
28,F,542.7425377,2020-01-17,4,MPago,,Fsica,46000,38,Aceptada,True,0.0,5.427425377,0,Friday,2020,2,%%
28,F,170.6299717,2020-01-12,8,Farmacia,,Virtual,46000,38,En proceso,True,17.06299717,3.07133949,0,Sunday,2020,5,ANDROID
29,F,257.4966083,2020-01-19,19,MPago,Guadalajara,Fsica,62000,34,Aceptada,False,0.0,2.574966083,0,Sunday,2020,4,ANDROID
29,F,410.1874443,2020-01-18,10,,Guadalajara,Fsica,62000,34,Aceptada,False,0.0,4.101874443,0,Saturday,2020,5,WEB
29,F,847.8709604,2020-01-21,16,,Guadalajara,Virtual,62000,34,Aceptada,False,0.0,16.95741921,0,Tuesday,2020,2,WEB
29,F,501.2713835,2020-01-11,19,MPago,Guadalajara,Fsica,62000,34,Aceptada,False,0.0,5.012713835,1,Saturday,2020,4,%%
29,F,227.9630598,2020-01-02,21,,Guadalajara,Virtual,62000,34,Rechazada,False,0.0,4.559261195,0,Thursday,2020,5,","
29,F,339.634062,2020-01-07,13,,Guadalajara,Virtual,62000,34,Aceptada,False,0.0,6.79268124,0,Tuesday,2020,3,%%
30,F,151.0812836,2020-01-10,11,Restaurante,,Fsica,85000,64,En proceso,False,30.21625672,1.208650269,0,Friday,2020,5,%%
30,F,296.8802652,2020-01-07,3,Super,,Fsica,85000,64,Aceptada,False,29.68802652,2.671922386,0,Tuesday,2020,3,%%
30,F,832.9647198,2020-01-06,22,MPago,,Virtual,85000,64,Aceptada,False,0.0,16.6592944,0,Monday,2020,1,WEB
30,F,896.8555822,2020-01-18,13,,,Virtual,85000,64,Rechazada,False,89.68555822,16.14340048,0,Saturday,2020,5,","
31,M,486.8384477,2020-01-15,2,,Toluca,Fsica,52000,38,Aceptada,False,0.0,4.868384477,0,Wednesday,2020,2,%%
32,F,82.66858928,2020-01-08,10,,Merida,Fsica,38000,44,En proceso,False,16.53371786,0.661348714,0,Wednesday,2020,5,WEB
33,--,318.8835052,2020-01-19,15,Super,Guadalajara,Fsica,81000,50,En proceso,False,0.0,3.188835052,0,Sunday,2020,4,WEB
33,--,143.2235861,2020-01-22,5,,Guadalajara,Fsica,81000,50,En proceso,False,28.64471721,1.145788689,0,Wednesday,2020,2,ANDROID
33,--,574.0189561,2020-01-21,17,Restaurante,Guadalajara,Fsica,81000,50,Rechazada,False,0.0,5.740189561,0,Tuesday,2020,5,","
34,F,903.9216651,2020-01-19,2,MPago,Toluca,Virtual,27000,50,Aceptada,False,90.39216651,16.27058997,0,Sunday,2020,1,ANDROID
34,F,290.9604987,2020-01-05,7,Abarrotes,Toluca,Virtual,27000,50,Rechazada,False,29.09604987,5.237288976,0,Sunday,2020,3,WEB
34,F,79.23058844,2020-01-11,8,Farmacia,Toluca,Fsica,27000,50,Aceptada,False,0.0,0.792305884,0,Saturday,2020,4,ANDROID
34,F,972.3933097,2020-01-10,10,,Toluca,Fsica,27000,50,Aceptada,False,0.0,9.723933097,0,Friday,2020,1,ANDROID
34,F,79.16561004,2020-01-11,22,,Toluca,Fsica,27000,50,Aceptada,False,0.0,0.7916561,0,Saturday,2020,1,WEB
34,F,782.6289615,2020-01-03,14,MPago,Toluca,Fsica,27000,50,En proceso,False,0.0,7.826289615,0,Friday,2020,2,WEB
34,F,952.2951752,2020-01-20,17,Farmacia,Toluca,Virtual,27000,50,Aceptada,False,0.0,19.0459035,0,Monday,2020,1,","
34,F,545.7677863,2020-01-06,11,Farmacia,Toluca,Fsica,27000,50,Aceptada,False,0.0,5.457677863,0,Monday,2020,2,WEB
34,F,10.02791298,2020-01-09,2,MPago,Toluca,Fsica,27000,50,Aceptada,False,0.0,0.10027913,0,Thursday,2020,4,ANDROID
34,F,487.0691478,2020-01-20,13,MPago,Toluca,Fsica,27000,50,Aceptada,False,0.0,4.870691478,0,Monday,2020,2,","
34,F,278.8115728,2020-01-13,11,Farmacia,Toluca,Fsica,27000,50,Aceptada,False,0.0,2.788115728,0,Monday,2020,1,ANDROID
34,F,702.0662176,2020-01-11,14,Restaurante,Toluca,Fsica,27000,50,Aceptada,False,0.0,7.020662176,0,Saturday,2020,3,ANDROID
34,F,582.5129665,2020-01-08,21,Super,Toluca,Fsica,27000,50,Aceptada,False,58.25129665,5.242616699,0,Wednesday,2020,3,%%
34,F,156.0624429,2020-01-19,6,Super,Toluca,Virtual,27000,50,Aceptada,False,15.60624429,2.809123973,0,Sunday,2020,3,%%
35,F,600.0917242,2020-01-05,14,Restaurante,,Fsica,84000,51,Aceptada,False,60.00917242,5.400825518,0,Sunday,2020,2,%%
35,F,328.9701085,2020-01-06,6,MPago,,Fsica,84000,51,Rechazada,False,32.89701085,2.960730976,0,Monday,2020,3,WEB
35,F,259.0993397,2020-01-20,23,,,Virtual,84000,51,En proceso,False,25.90993397,4.663788114,0,Monday,2020,5,%%
35,F,995.5829282,2020-01-15,12,Abarrotes,,Fsica,84000,51,Aceptada,False,99.55829282,8.960246354,0,Wednesday,2020,1,%%
36,M,908.939893,2020-01-19,10,,,Fsica,94000,42,En proceso,False,0.0,9.08939893,0,Sunday,2020,2,%%
36,M,290.8366343,2020-01-11,17,,,Fsica,94000,42,En proceso,False,0.0,2.908366343,0,Saturday,2020,5,%%
36,M,739.143872,2020-01-09,18,,,Fsica,94000,42,En proceso,False,0.0,7.39143872,0,Thursday,2020,2,WEB
36,M,663.6593099,2020-01-10,23,Farmacia,,Fsica,94000,42,Rechazada,False,0.0,6.636593099,0,Friday,2020,1,ANDROID
36,M,334.5168148,2020-01-20,11,Farmacia,,Fsica,94000,42,Aceptada,False,0.0,3.345168148,0,Monday,2020,2,ANDROID
36,M,278.014952,2020-01-06,22,Super,,Fsica,94000,42,Aceptada,False,0.0,2.78014952,0,Monday,2020,3,ANDROID
36,M,594.6533857,2020-01-02,2,,,Fsica,94000,42,Rechazada,False,59.46533857,5.351880471,0,Thursday,2020,2,ANDROID
36,M,116.7917703,2020-01-11,13,Abarrotes,,Fsica,94000,42,Aceptada,False,0.0,1.167917703,0,Saturday,2020,4,%%
36,M,296.6848743,2020-01-09,4,Farmacia,,Fsica,94000,42,Aceptada,False,0.0,2.966848743,0,Thursday,2020,4,WEB
36,M,225.5320984,2020-01-16,1,Restaurante,,Fsica,94000,42,Rechazada,False,0.0,2.255320984,0,Thursday,2020,1,WEB
36,M,493.4095087,2020-01-19,23,MPago,,Fsica,94000,42,Aceptada,False,49.34095087,4.440685578,0,Sunday,2020,2,","
37,M,913.1224724,2020-01-12,6,Abarrotes,Monterrey,Fsica,37000,46,Aceptada,True,0.0,9.131224724,0,Sunday,2020,4,","
38,F,636.7691094,2020-01-06,8,Restaurante,Toluca,Virtual,39000,34,Aceptada,False,0.0,12.73538219,0,Monday,2020,2,ANDROID
38,F,362.6162025,2020-01-02,4,Abarrotes,Toluca,Virtual,39000,34,Aceptada,False,36.26162025,6.527091644,0,Thursday,2020,4,","
38,F,328.3821737,2020-01-13,14,Super,Toluca,Fsica,39000,34,Aceptada,False,0.0,3.283821737,0,Monday,2020,5,","
38,F,14.90411947,2020-01-04,4,Farmacia,Toluca,Virtual,39000,34,Aceptada,False,0.0,0.298082389,0,Saturday,2020,2,WEB
39,F,380.5562707,2020-01-16,21,Abarrotes,,Virtual,30000,58,Aceptada,False,38.05562707,6.850012873,0,Thursday,2020,3,%%
39,F,761.5448238,2020-01-08,10,Super,,Fsica,30000,58,En proceso,False,76.15448238,6.853903414,0,Wednesday,2020,3,","
39,F,6.478782031,2020-01-17,23,Abarrotes,,Fsica,30000,58,Aceptada,False,0.0,0.06478782,0,Friday,2020,1,WEB
40,F,905.2895043,2020-01-17,18,Restaurante,,Fsica,37000,54,Aceptada,False,0.0,9.052895043,0,Friday,2020,3,%%
40,F,697.905002,2020-01-12,20,Abarrotes,,Fsica,37000,54,En proceso,False,69.7905002,6.281145018,0,Sunday,2020,2,ANDROID
40,F,419.267108,2020-01-05,6,Farmacia,,Fsica,37000,54,Aceptada,False,0.0,4.19267108,0,Sunday,2020,4,WEB
40,F,528.0190953,2020-01-09,7,,,Fsica,37000,54,Aceptada,False,52.80190953,4.752171857,0,Thursday,2020,3,%%
40,F,136.6147313,2020-01-20,8,MPago,,Virtual,37000,54,Rechazada,False,13.66147313,2.459065164,0,Monday,2020,2,ANDROID
40,F,347.5773294,2020-01-12,8,,,Virtual,37000,54,Aceptada,False,0.0,6.951546587,0,Sunday,2020,3,WEB
40,F,567.2681883,2020-01-11,9,Farmacia,,Fsica,37000,54,En proceso,False,0.0,5.672681883,0,Saturday,2020,3,","
40,F,726.6566527,2020-01-19,8,,,Fsica,37000,54,Aceptada,False,0.0,7.266566527,0,Sunday,2020,3,%%
40,F,713.8819555,2020-01-05,7,MPago,,Fsica,37000,54,Rechazada,False,0.0,7.138819555,0,Sunday,2020,4,ANDROID
41,M,942.0135171,2020-01-12,20,Restaurante,,Fsica,61000,55,Aceptada,False,0.0,9.420135171,0,Sunday,2020,3,%%
41,M,485.3261494,2020-01-21,10,Abarrotes,,Fsica,61000,55,Aceptada,False,0.0,4.853261494,0,Tuesday,2020,4,ANDROID
41,M,301.4011627,2020-01-06,14,,,Fsica,61000,55,Rechazada,False,0.0,3.014011627,0,Monday,2020,5,%%
41,M,196.3458203,2020-01-09,5,MPago,,Fsica,61000,55,Rechazada,False,0.0,1.963458203,0,Thursday,2020,4,","
41,M,961.5826094,2020-01-13,3,Super,,Fsica,61000,55,Aceptada,False,0.0,9.615826094,0,Monday,2020,2,ANDROID
41,M,33.60500477,2020-01-10,5,,,Fsica,61000,55,Aceptada,False,0.0,0.336050048,0,Friday,2020,2,","
41,M,254.4888753,2020-01-10,6,Farmacia,,Virtual,61000,55,En proceso,False,0.0,5.089777505,0,Friday,2020,2,WEB
41,M,235.8897391,2020-01-08,12,Abarrotes,,Fsica,61000,55,Aceptada,False,0.0,2.358897391,0,Wednesday,2020,2,%%
41,M,345.1883686,2020-01-19,5,Restaurante,,Virtual,61000,55,Rechazada,False,0.0,6.903767373,0,Sunday,2020,4,","
41,M,415.2523505,2020-01-19,4,MPago,,Virtual,61000,55,Aceptada,False,0.0,8.30504701,0,Sunday,2020,1,%%
41,M,844.7989924,2020-01-08,11,Super,,Virtual,61000,55,Aceptada,False,168.9597985,13.51678388,0,Wednesday,2020,3,%%
41,M,679.7326258,2020-01-18,14,MPago,,Fsica,61000,55,En proceso,False,0.0,6.797326258,0,Saturday,2020,1,%%
41,M,517.5618258,2020-01-15,23,Restaurante,,Fsica,61000,55,En proceso,False,0.0,5.175618258,0,Wednesday,2020,5,","
41,M,389.8196602,2020-01-15,2,,,Virtual,61000,55,Aceptada,False,38.98196602,7.016753884,0,Wednesday,2020,3,%%
42,M,97.4755176,2020-01-05,8,,Toluca,Fsica,89000,52,Aceptada,False,0.0,0.974755176,0,Sunday,2020,1,","
42,M,465.9880334,2020-01-11,10,,Toluca,Virtual,89000,52,Aceptada,False,0.0,9.319760669,0,Saturday,2020,2,%%
42,M,470.8776355,2020-01-14,7,Farmacia,Toluca,Fsica,89000,52,Aceptada,False,0.0,4.708776355,0,Tuesday,2020,5,WEB
42,M,192.4785112,2020-01-11,6,Farmacia,Toluca,Fsica,89000,52,En proceso,False,0.0,1.924785112,0,Saturday,2020,3,","
